layer,mean,std,n
model.layers.25.mlp.down_proj,-0.04296960026802385,0.034974164696273354,24903680
model.layers.25.mlp.gate_proj,-0.06254003491876095,0.05639221637263512,24903680
model.layers.25.mlp.up_proj,-0.08654582424699728,0.06944949652661105,24903680
model.layers.25.self_attn.k_proj,-0.028183239978261554,0.027711833614951987,2621440
model.layers.25.self_attn.o_proj,-0.05881577824929991,0.04461855907270142,10485760
model.layers.25.self_attn.q_proj,-0.028885191467725235,0.027270119557403407,10485760
model.layers.25.self_attn.v_proj,-0.029845388088506297,0.02445624778937681,2621440
model.layers.26.mlp.down_proj,-0.03574975769264902,0.02851117625024982,24903680
model.layers.26.mlp.gate_proj,-0.057306606901233625,0.04841615561741858,24903680
model.layers.26.mlp.up_proj,-0.09673527788953307,0.07592246251739092,24903680
model.layers.26.self_attn.k_proj,-0.029434151959139853,0.031122962661723142,2621440
model.layers.26.self_attn.o_proj,-0.059914606211350474,0.04625963000785352,10485760
model.layers.26.self_attn.q_proj,-0.030672607721953682,0.03134675005558317,10485760
model.layers.26.self_attn.v_proj,-0.03162910761238891,0.026744795425150916,2621440
model.layers.27.mlp.down_proj,-0.04313637515683934,0.03531886302761769,24903680
model.layers.27.mlp.gate_proj,-0.058146486982724656,0.04989665679551441,24903680
model.layers.27.mlp.up_proj,-0.08324443248367108,0.06572847076242072,24903680
model.layers.27.self_attn.k_proj,-0.0289566256929902,0.02933424334015363,2621440
model.layers.27.self_attn.o_proj,-0.05895183706343232,0.045186873316517516,10485760
model.layers.27.self_attn.q_proj,-0.031160853069332008,0.0299791025663049,10485760
model.layers.27.self_attn.v_proj,-0.031885069438794746,0.02708604192573403,2621440
model.layers.28.mlp.down_proj,-0.04192682873363083,0.03494530152566646,24903680
model.layers.28.mlp.gate_proj,-0.05028013400710494,0.04222032889450606,24903680
model.layers.28.mlp.up_proj,-0.07722502532614224,0.06121084736266619,24903680
model.layers.28.self_attn.k_proj,-0.030057421691162746,0.030693938169771815,2621440
model.layers.28.self_attn.o_proj,-0.05807693732849657,0.04543272519421155,10485760
model.layers.28.self_attn.q_proj,-0.03202644818702538,0.0297740585425984,10485760
model.layers.28.self_attn.v_proj,-0.03336680180582334,0.027033526914624892,2621440
model.layers.29.mlp.down_proj,-0.037435673887796984,0.029216779094272644,24903680
model.layers.29.mlp.gate_proj,-0.06608561900556148,0.054060533612154,24903680
model.layers.29.mlp.up_proj,-0.11348274080052137,0.08780813619945678,24903680
model.layers.29.self_attn.k_proj,-0.033612702710343,0.03953520041889753,2621440
model.layers.29.self_attn.o_proj,-0.06085467807606619,0.046256733214858535,10485760
model.layers.29.self_attn.q_proj,-0.03751021293710437,0.039366099572400594,10485760
model.layers.29.self_attn.v_proj,-0.037913981738893196,0.04182117523121164,2621440
model.layers.3.mlp.down_proj,-0.05216557065002331,0.052990191980656645,24903680
model.layers.3.mlp.gate_proj,-0.17792866045545835,0.3210739777467609,24903680
model.layers.3.mlp.up_proj,-0.09239963787474967,0.09818762868837405,24903680
model.layers.3.self_attn.k_proj,-0.05690383782130084,0.057224323480067445,2621440
model.layers.3.self_attn.o_proj,-0.05912695797178458,0.04595575782835953,10485760
model.layers.3.self_attn.q_proj,-0.05657507425312361,0.05188075436433014,10485760
model.layers.3.self_attn.v_proj,-0.05807884279929567,0.04638227788903062,2621440
model.layers.30.mlp.down_proj,-0.03239181199632616,0.02579518111182421,24903680
model.layers.30.mlp.gate_proj,-0.0711332665036408,0.059015782790184705,24903680
model.layers.30.mlp.up_proj,-0.1462327591844338,0.11446631986012472,24903680
model.layers.30.self_attn.k_proj,-0.029180122635625593,0.03150676447540783,2621440
model.layers.30.self_attn.o_proj,-0.06006143155218524,0.046206200634630296,10485760
model.layers.30.self_attn.q_proj,-0.030023463125417038,0.030037501458752287,10485760
model.layers.30.self_attn.v_proj,-0.03202349894017971,0.02991420653743826,2621440
model.layers.31.mlp.down_proj,-0.03258808716091153,0.026045298805068874,24903680
model.layers.31.mlp.gate_proj,-0.0468477868837286,0.03707924797511147,24903680
model.layers.31.mlp.up_proj,-0.10126569301313507,0.07834861189847808,24903680
model.layers.31.self_attn.k_proj,-0.03163817280765215,0.033468899832542545,2621440
model.layers.31.self_attn.o_proj,-0.062225936578215624,0.04799627717979892,10485760
model.layers.31.self_attn.q_proj,-0.03429234488462498,0.03205184514774045,10485760
model.layers.31.self_attn.v_proj,-0.03880454526733956,0.03630943236786598,2621440
model.layers.32.mlp.down_proj,-0.04215614460914175,0.03336707187795923,24903680
model.layers.32.mlp.gate_proj,-0.06464319446791993,0.05365407682842904,24903680
model.layers.32.mlp.up_proj,-0.10898256847184186,0.08544883805793016,24903680
model.layers.32.self_attn.k_proj,-0.024202654995315244,0.029854904675175615,2621440
model.layers.32.self_attn.o_proj,-0.06192211626739663,0.04794711530601866,10485760
model.layers.32.self_attn.q_proj,-0.025787248493861624,0.027894541782209268,10485760
model.layers.32.self_attn.v_proj,-0.029411051687202417,0.031115213374927522,2621440
model.layers.33.mlp.down_proj,-0.041299917387272886,0.03224879034914926,24903680
model.layers.33.mlp.gate_proj,-0.05429760210114948,0.04578168990990547,24903680
model.layers.33.mlp.up_proj,-0.09488293276490846,0.07571319873766794,24903680
model.layers.33.self_attn.k_proj,-0.026654788134692353,0.027553779605442263,2621440
model.layers.33.self_attn.o_proj,-0.0648337338953752,0.04949594304937565,10485760
model.layers.33.self_attn.q_proj,-0.0322280574294382,0.030926713512831345,10485760
model.layers.33.self_attn.v_proj,-0.04102972537148162,0.03853054800098214,2621440
